 x/h, U+, V+
  6.45499E+00  5.38054E-01 -3.35897E-03
  6.50408E+00  5.11934E-01  5.69357E-03
  6.55317E+00  4.97340E-01  1.04208E-02
  6.60225E+00  4.89716E-01  7.91978E-03
  6.65134E+00  4.87892E-01  1.75867E-03
  6.70043E+00  4.93002E-01 -5.87385E-03
  6.74952E+00  5.03486E-01 -1.49517E-02
  6.79860E+00  5.14834E-01 -2.29132E-02
  6.84769E+00  5.23636E-01 -2.61980E-02
  6.89678E+00  5.30013E-01 -2.49375E-02
  6.94587E+00  5.36519E-01 -2.26053E-02
  6.99495E+00  5.45423E-01 -2.17643E-02
  7.04404E+00  5.56751E-01 -2.17800E-02
  7.09313E+00  5.67293E-01 -2.11703E-02
  7.14221E+00  5.72082E-01 -2.03957E-02
  7.19130E+00  5.69897E-01 -2.05766E-02
  7.24039E+00  5.66823E-01 -2.15126E-02
  7.28948E+00  5.70616E-01 -2.18964E-02
  7.33856E+00  5.80977E-01 -1.99845E-02
  7.38765E+00  5.89131E-01 -1.54400E-02
  7.43674E+00  5.87874E-01 -1.15231E-02
  7.48583E+00  5.78083E-01 -1.33979E-02
  7.53491E+00  5.65223E-01 -2.21022E-02
  7.58400E+00  5.53334E-01 -3.11433E-02
  7.63309E+00  5.43152E-01 -3.21588E-02
  7.68218E+00  5.34344E-01 -2.57314E-02
  7.73126E+00  5.27484E-01 -2.26098E-02
  7.78035E+00  5.22473E-01 -3.19748E-02
  7.82944E+00  5.17826E-01 -5.15362E-02
  7.87853E+00  5.15779E-01 -6.67750E-02
  7.92761E+00  5.21667E-01 -6.22093E-02
  7.97670E+00  5.32404E-01 -4.02525E-02
  8.02579E+00  5.43079E-01 -1.70927E-02
  8.07487E+00  5.62471E-01 -3.19989E-03
  8.12396E+00  5.99358E-01 -4.59205E-04
  8.17305E+00  6.41744E-01 -2.86172E-03
  8.22214E+00  6.61785E-01 -2.01460E-03
  8.27122E+00  6.41465E-01  3.00926E-03
  8.32031E+00  5.91336E-01  8.13974E-03
  8.36940E+00  5.41450E-01  1.11592E-02
  8.41849E+00  5.16201E-01  1.43205E-02
  8.46757E+00  5.19203E-01  1.93833E-02
  8.51666E+00  5.38771E-01  2.30853E-02
  8.56575E+00  5.61873E-01  2.13435E-02
  8.61484E+00  5.82344E-01  1.40877E-02
  8.66392E+00  6.00834E-01  5.03980E-03
  8.71301E+00  6.19070E-01 -1.32705E-03
  8.76210E+00  6.34640E-01 -3.45460E-03
  8.81119E+00  6.42477E-01 -3.51943E-03
  8.86027E+00  6.39434E-01 -4.54456E-03
  8.90936E+00  6.25659E-01 -7.42258E-03
  8.95845E+00  6.04170E-01 -1.05053E-02
  9.00754E+00  5.81476E-01 -1.17710E-02
  9.05662E+00  5.66561E-01 -1.11829E-02
  9.10571E+00  5.66231E-01 -1.09905E-02
  9.15480E+00  5.81042E-01 -1.39817E-02
  9.20388E+00  6.05243E-01 -2.14751E-02
  9.25297E+00  6.30434E-01 -3.23842E-02
  9.30206E+00  6.51138E-01 -4.21322E-02
  9.35115E+00  6.66374E-01 -4.33748E-02
  9.40023E+00  6.75004E-01 -3.31653E-02
  9.44932E+00  6.74364E-01 -1.85164E-02
  9.49841E+00  6.65101E-01 -9.08003E-03
  9.54750E+00  6.52122E-01 -7.42863E-03
  9.59658E+00  6.40291E-01 -9.56493E-03
  9.64567E+00  6.31308E-01 -1.11946E-02
  9.69476E+00  6.23555E-01 -1.08612E-02
  9.74385E+00  6.14506E-01 -8.76701E-03
  9.79293E+00  6.04296E-01 -5.84273E-03
  9.84202E+00  5.97028E-01 -5.11048E-03
  9.89111E+00  5.97264E-01 -1.15167E-02
  9.94020E+00  6.04666E-01 -2.67548E-02
  9.98928E+00  6.14294E-01 -4.48825E-02
  1.00384E+01  6.22280E-01 -5.74803E-02
  1.00875E+01  6.28209E-01 -6.23885E-02
  1.01365E+01  6.32006E-01 -6.38502E-02
  1.01856E+01  6.30849E-01 -6.66514E-02
  1.02347E+01  6.25219E-01 -7.08888E-02
  1.02838E+01  6.27407E-01 -6.85887E-02
  1.03329E+01  6.44425E-01 -5.13235E-02
  1.03820E+01  6.57463E-01 -2.49438E-02
  1.04311E+01  6.44530E-01 -3.33660E-03
  1.04802E+01  6.07130E-01  7.56446E-03
  1.05292E+01  5.59260E-01  1.04609E-02
  1.05783E+01  5.08246E-01  9.39509E-03
  1.06274E+01  4.52150E-01  5.93644E-03
  1.06765E+01  3.88890E-01  5.35128E-04
  1.07256E+01  3.24752E-01 -4.67960E-03
  1.07747E+01  2.72608E-01 -5.94368E-03
  1.08238E+01  2.41359E-01 -1.15666E-03
  1.08729E+01  2.29949E-01  8.17042E-03
  1.09219E+01  2.31882E-01  1.87731E-02
  1.09710E+01  2.41278E-01  2.79196E-02
  1.10201E+01  2.54111E-01  3.39477E-02
  1.10692E+01  2.67213E-01  3.61702E-02
  1.11183E+01  2.77863E-01  3.50266E-02
  1.11674E+01  2.84250E-01  3.19820E-02
  1.12165E+01  2.86142E-01  2.86691E-02
  1.12656E+01  2.84977E-01  2.58099E-02
  1.13146E+01  2.83208E-01  2.27964E-02
  1.13637E+01  2.83561E-01  1.83142E-02
  1.14128E+01  2.88497E-01  1.16626E-02
  1.14619E+01  2.99371E-01  3.71989E-03
  1.15110E+01  3.15357E-01 -3.45785E-03
  1.15601E+01  3.33391E-01 -8.08722E-03
  1.16092E+01  3.49837E-01 -9.65772E-03
  1.16583E+01  3.62555E-01 -8.77529E-03
  1.17073E+01  3.71579E-01 -6.49870E-03
  1.17564E+01  3.78265E-01 -3.83308E-03
  1.18055E+01  3.84084E-01 -1.47383E-03
  1.18546E+01  3.89983E-01  2.66639E-04
  1.19037E+01  3.96343E-01  1.37661E-03
  1.19528E+01  4.03208E-01  1.98136E-03
  1.20019E+01  4.10518E-01  2.21083E-03
  1.20510E+01  4.18256E-01  2.14586E-03
  1.21000E+01  4.26492E-01  1.80800E-03
  1.21491E+01  4.35363E-01  1.16158E-03
  1.21982E+01  4.44980E-01  1.49222E-04
  1.22473E+01  4.55283E-01 -1.23142E-03
  1.22964E+01  4.65927E-01 -2.86835E-03
  1.23455E+01  4.76310E-01 -4.54458E-03
  1.23946E+01  4.85740E-01 -5.98575E-03
  1.24437E+01  4.93615E-01 -6.91131E-03
  1.24927E+01  4.99496E-01 -7.11695E-03
  1.25418E+01  2.50947E-01 -6.58489E-03
