 x/h, U+, V+
  3.06796E+00  3.82123E-01  1.89154E-02
  3.11705E+00  4.22090E-01  1.01120E-02
  3.16614E+00  4.61255E-01  6.74069E-03
  3.21522E+00  4.91794E-01  7.04564E-03
  3.26431E+00  5.12445E-01  9.38193E-03
  3.31340E+00  5.24651E-01  1.31190E-02
  3.36249E+00  5.30130E-01  1.73730E-02
  3.41157E+00  5.30548E-01  1.97425E-02
  3.46066E+00  5.28079E-01  1.70454E-02
  3.50975E+00  5.25765E-01  7.92826E-03
  3.55884E+00  5.25928E-01 -5.08470E-03
  3.60792E+00  5.27617E-01 -1.73695E-02
  3.65701E+00  5.28443E-01 -2.55624E-02
  3.70610E+00  5.27655E-01 -2.80860E-02
  3.75518E+00  5.21104E-01 -2.58148E-02
  3.80427E+00  4.98485E-01 -2.29124E-02
  3.85336E+00  4.54519E-01 -2.30191E-02
  3.90245E+00  3.98384E-01 -2.52464E-02
  3.95153E+00  3.47409E-01 -2.54017E-02
  4.00062E+00  3.13567E-01 -2.03355E-02
  4.04971E+00  2.97492E-01 -1.04514E-02
  4.09880E+00  2.93407E-01  1.54578E-03
  4.14788E+00  2.95977E-01  1.28907E-02
  4.19697E+00  3.02619E-01  2.17362E-02
  4.24606E+00  3.12765E-01  2.72373E-02
  4.29515E+00  3.26756E-01  2.93840E-02
  4.34423E+00  3.45071E-01  2.87488E-02
  4.39332E+00  3.67773E-01  2.62147E-02
  4.44241E+00  3.94084E-01  2.27121E-02
  4.49150E+00  4.22245E-01  1.89866E-02
  4.54058E+00  4.49835E-01  1.54844E-02
  4.58967E+00  4.74434E-01  1.24003E-02
  4.63876E+00  4.94297E-01  9.79035E-03
  4.68785E+00  5.08754E-01  7.63576E-03
  4.73693E+00  5.18219E-01  5.86403E-03
  4.78602E+00  5.23789E-01  4.38308E-03
  4.83511E+00  5.26555E-01  3.16445E-03
  4.88419E+00  5.26858E-01  2.33181E-03
  4.93328E+00  5.23849E-01  2.07648E-03
  4.98237E+00  5.15942E-01  2.34720E-03
  5.03146E+00  5.02134E-01  2.68667E-03
  5.08054E+00  4.83010E-01  2.53077E-03
  5.12963E+00  4.60492E-01  1.64814E-03
  5.17872E+00  4.37097E-01  2.81835E-04
  5.22781E+00  4.15586E-01 -9.73225E-04
  5.27689E+00  3.98535E-01 -1.40418E-03
  5.32598E+00  3.87531E-01 -5.25295E-04
  5.37507E+00  3.82730E-01  1.62951E-03
  5.42416E+00  3.83217E-01  4.54193E-03
  5.47324E+00  3.87653E-01  7.48015E-03
  5.52233E+00  3.94684E-01  9.71148E-03
  5.57142E+00  4.03145E-01  1.05668E-02
  5.62051E+00  4.12167E-01  9.41851E-03
  5.66959E+00  4.21146E-01  5.83981E-03
  5.71868E+00  4.29483E-01  2.45938E-04
  5.76777E+00  4.36342E-01 -5.51707E-03
  5.81686E+00  4.41048E-01 -8.96400E-03
  5.86594E+00  4.44164E-01 -8.96740E-03
  5.91503E+00  4.48148E-01 -6.74808E-03
  5.96412E+00  4.56402E-01 -4.82791E-03
  6.01320E+00  4.71046E-01 -5.03848E-03
  6.06229E+00  4.91035E-01 -7.16235E-03
  6.11138E+00  5.12292E-01 -9.66912E-03
  6.16047E+00  5.29883E-01 -1.16389E-02
  6.20955E+00  5.40085E-01 -1.30569E-02
  6.25864E+00  5.40824E-01 -1.40545E-02
  6.30773E+00  5.32108E-01 -1.52975E-02
  6.35682E+00  5.17540E-01 -1.77601E-02
  6.40590E+00  5.03744E-01 -2.03715E-02
  6.45499E+00  4.95797E-01 -2.00671E-02
  6.50408E+00  4.94031E-01 -1.57626E-02
  6.55317E+00  4.96028E-01 -9.77586E-03
  6.60225E+00  4.99453E-01 -5.00232E-03
  6.65134E+00  5.02737E-01 -2.88933E-03
  6.70043E+00  5.04876E-01 -3.78408E-03
  6.74952E+00  5.04530E-01 -7.65914E-03
  6.79860E+00  4.99436E-01 -1.38171E-02
  6.84769E+00  4.88240E-01 -1.95862E-02
  6.89678E+00  4.73013E-01 -2.03937E-02
  6.94587E+00  4.58043E-01 -1.32530E-02
  6.99495E+00  4.45995E-01  4.33138E-04
  7.04404E+00  4.36913E-01  1.62229E-02
  7.09313E+00  4.30468E-01  2.93266E-02
  7.14221E+00  4.27484E-01  3.71928E-02
  7.19130E+00  4.29184E-01  4.11836E-02
  7.24039E+00  4.35600E-01  4.45986E-02
  7.28948E+00  4.44831E-01  4.69244E-02
  7.33856E+00  4.54022E-01  4.40143E-02
  7.38765E+00  4.61887E-01  3.77512E-02
  7.43674E+00  4.70735E-01  3.44911E-02
  7.48583E+00  4.84051E-01  3.24692E-02
  7.53491E+00  4.99730E-01  2.65244E-02
  7.58400E+00  5.08730E-01  2.04229E-02
  7.63309E+00  5.07227E-01  1.79715E-02
  7.68218E+00  5.07180E-01  1.63032E-02
  7.73126E+00  5.20666E-01  1.42719E-02
  7.78035E+00  5.37993E-01  1.25378E-02
  7.82944E+00  5.39911E-01  8.97263E-03
  7.87853E+00  5.28258E-01  4.78759E-03
  7.92761E+00  5.26276E-01  5.95246E-03
  7.97670E+00  5.44157E-01  9.30375E-03
  8.02579E+00  5.63745E-01  5.24241E-03
  8.07487E+00  5.64627E-01 -4.80690E-03
  8.12396E+00  5.54070E-01 -1.02412E-02
  8.17305E+00  5.59200E-01 -1.22342E-02
  8.22214E+00  5.86833E-01 -2.08731E-02
  8.27122E+00  6.16061E-01 -2.85153E-02
  8.32031E+00  6.17895E-01 -2.04514E-02
  8.36940E+00  5.68489E-01 -4.34995E-03
  8.41849E+00  4.81536E-01  1.21238E-02
  8.46757E+00  4.02891E-01  3.16078E-02
  8.51666E+00  3.58942E-01  4.56571E-02
  8.56575E+00  3.48391E-01  4.52566E-02
  8.61484E+00  3.62784E-01  3.22618E-02
  8.66392E+00  3.92830E-01  1.44122E-02
  8.71301E+00  4.28755E-01 -1.87303E-03
  8.76210E+00  4.62242E-01 -1.50778E-02
  8.81119E+00  4.88329E-01 -2.54920E-02
  8.86027E+00  5.05185E-01 -3.14012E-02
  8.90936E+00  5.12948E-01 -3.13537E-02
  8.95845E+00  5.13849E-01 -2.63576E-02
  9.00754E+00  5.11652E-01 -1.83912E-02
  9.05662E+00  5.09390E-01 -1.02686E-02
  9.10571E+00  5.08780E-01 -5.29817E-03
  9.15480E+00  5.11738E-01 -4.93322E-03
  9.20388E+00  5.20735E-01 -7.49009E-03
  9.25297E+00  5.36157E-01 -9.14752E-03
  9.30206E+00  5.53634E-01 -6.90848E-03
  9.35115E+00  5.66440E-01 -1.08678E-03
  9.40023E+00  5.70386E-01  5.65759E-03
  9.44932E+00  5.65232E-01  1.07531E-02
  9.49841E+00  5.53656E-01  1.29169E-02
  9.54750E+00  5.39195E-01  1.24516E-02
  9.59658E+00  5.20564E-01  1.02308E-02
  9.64567E+00  4.88217E-01  5.26902E-03
  9.69476E+00  4.34448E-01 -4.29872E-03
  9.74385E+00  3.68546E-01 -1.59927E-02
  9.79293E+00  3.13041E-01 -2.20206E-02
  9.84202E+00  2.80087E-01 -1.61704E-02
  9.89111E+00  2.60769E-01  6.23394E-04
  9.94020E+00  2.42411E-01  2.21816E-02
  9.98928E+00  2.25118E-01  4.14590E-02
  1.00384E+01  2.17601E-01  5.46555E-02
  1.00875E+01  2.24938E-01  6.13424E-02
  1.01365E+01  2.43711E-01  6.14021E-02
  1.01856E+01  2.65953E-01  5.47748E-02
  1.02347E+01  2.86017E-01  4.36272E-02
  1.02838E+01  3.04648E-01  3.27114E-02
  1.03329E+01  3.25899E-01  2.67599E-02
  1.03820E+01  3.50758E-01  2.67461E-02
  1.04311E+01  3.76512E-01  2.94611E-02
  1.04802E+01  4.00865E-01  3.09049E-02
  1.05292E+01  4.23698E-01  2.92296E-02
  1.05783E+01  4.45312E-01  2.51076E-02
  1.06274E+01  4.64263E-01  2.02016E-02
  1.06765E+01  4.77527E-01  1.52512E-02
  1.07256E+01  4.83341E-01  9.36435E-03
  1.07747E+01  4.84266E-01  1.53838E-03
  1.08238E+01  4.86910E-01 -6.68217E-03
  1.08729E+01  4.96636E-01 -1.10092E-02
  1.09219E+01  5.11141E-01 -8.60961E-03
  1.09710E+01  5.21834E-01 -1.55341E-03
  1.10201E+01  5.23210E-01  5.69218E-03
  1.10692E+01  5.17825E-01  1.01245E-02
  1.11183E+01  5.12099E-01  1.07896E-02
  1.11674E+01  5.10671E-01  7.88128E-03
  1.12165E+01  5.14637E-01  2.34032E-03
  1.12656E+01  5.22588E-01 -4.19031E-03
  1.13146E+01  5.32218E-01 -9.66150E-03
  1.13637E+01  5.41248E-01 -1.24248E-02
  1.14128E+01  5.47414E-01 -1.21363E-02
  1.14619E+01  5.48661E-01 -9.82673E-03
  1.15110E+01  5.44254E-01 -6.94601E-03
  1.15601E+01  5.35476E-01 -4.42468E-03
  1.16092E+01  5.24700E-01 -2.55345E-03
  1.16583E+01  5.13694E-01 -1.36167E-03
  1.17073E+01  5.02562E-01 -8.83758E-04
  1.17564E+01  4.89940E-01 -1.15751E-03
  1.18055E+01  4.74204E-01 -2.11943E-03
  1.18546E+01  4.54845E-01 -3.54429E-03
  1.19037E+01  4.32983E-01 -5.08031E-03
  1.19528E+01  4.10783E-01 -6.31379E-03
  1.20019E+01  3.90410E-01 -6.79788E-03
  1.20510E+01  3.73215E-01 -6.16350E-03
  1.21000E+01  3.59552E-01 -4.35356E-03
  1.21491E+01  3.49181E-01 -1.73413E-03
  1.21982E+01  3.41813E-01  1.08932E-03
  1.22473E+01  3.37406E-01  3.60644E-03
  1.22964E+01  3.36163E-01  5.63570E-03
  1.23455E+01  3.38384E-01  7.31851E-03
  1.23946E+01  3.44349E-01  8.92565E-03
  1.24437E+01  3.54246E-01  1.06712E-02
  1.24927E+01  3.68047E-01  1.26444E-02
  1.25418E+01  1.87950E-01  1.47719E-02
