 x/h, U+, V+
  1.07256E+01  4.47478E-01  1.63500E-02
  1.07747E+01  4.32345E-01  1.13194E-02
  1.08238E+01  4.16091E-01  4.66223E-03
  1.08729E+01  4.01279E-01 -2.91773E-03
  1.09219E+01  3.90143E-01 -1.12838E-02
  1.09710E+01  3.85965E-01 -2.05604E-02
  1.10201E+01  3.92026E-01 -3.17129E-02
  1.10692E+01  4.09032E-01 -4.58620E-02
  1.11183E+01  4.34740E-01 -6.19715E-02
  1.11674E+01  4.65886E-01 -7.54163E-02
  1.12165E+01  4.98653E-01 -8.01132E-02
  1.12656E+01  5.27352E-01 -7.42007E-02
  1.13146E+01  5.47771E-01 -6.19297E-02
  1.13637E+01  5.63183E-01 -4.76923E-02
  1.14128E+01  5.79825E-01 -3.25746E-02
  1.14619E+01  5.96398E-01 -1.74916E-02
  1.15110E+01  6.05821E-01 -4.73010E-03
  1.15601E+01  6.05712E-01  4.14065E-03
  1.16092E+01  6.00095E-01  9.20909E-03
  1.16583E+01  5.91376E-01  1.10798E-02
  1.17073E+01  5.74984E-01  1.00220E-02
  1.17564E+01  5.43283E-01  6.38040E-03
  1.18055E+01  4.94222E-01  1.30511E-03
  1.18546E+01  4.35756E-01 -3.27185E-03
  1.19037E+01  3.81126E-01 -5.61274E-03
  1.19528E+01  3.39768E-01 -5.25133E-03
  1.20019E+01  3.13219E-01 -3.05902E-03
  1.20510E+01  2.97969E-01 -4.05768E-04
  1.21000E+01  2.89725E-01  1.63793E-03
  1.21491E+01  2.85302E-01  2.58697E-03
  1.21982E+01  2.82630E-01  2.42503E-03
  1.22473E+01  2.80391E-01  1.36837E-03
  1.22964E+01  2.77928E-01 -2.59197E-04
  1.23455E+01  2.75279E-01 -2.01811E-03
  1.23946E+01  2.72990E-01 -3.38914E-03
  1.24437E+01  2.71666E-01 -3.94728E-03
  1.24927E+01  2.71560E-01 -3.51821E-03
  1.25418E+01  1.35905E-01 -2.17977E-03
